benchmark,outputVar,timeTaken(ms)
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_67.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_67.dqdimacs,35,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_68.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_68.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_68.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_68.dqdimacs,35,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_68.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,0,453
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,10,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,13,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,38,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,39,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,45,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_69.dqdimacs,62,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_6.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_6.dqdimacs,21,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_6.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_6.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_70.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_70.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_70.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_70.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_70.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_71.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_71.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_71.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_71.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_71.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_72.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_72.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_72.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_72.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_73.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_73.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_73.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_73.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_74.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_74.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_74.dqdimacs,35,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_74.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_75.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_75.dqdimacs,15,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_75.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_75.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_75.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_76.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_76.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_76.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_76.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_77.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_77.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_77.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_77.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_77.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_78.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_78.dqdimacs,18,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_78.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_78.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_79.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_79.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_79.dqdimacs,20,9
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_79.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_79.dqdimacs,26,9
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_7.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_7.dqdimacs,18,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_7.dqdimacs,21,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_7.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_7.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_80.dqdimacs,0,39
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_80.dqdimacs,26,11
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_80.dqdimacs,29,13
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_80.dqdimacs,30,9
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_81.dqdimacs,0,34
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_81.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_81.dqdimacs,33,9
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_81.dqdimacs,34,9
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_82.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_82.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_82.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_82.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_83.dqdimacs,0,26
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_83.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_83.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_83.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_83.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_84.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_84.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_84.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_84.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_85.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_85.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_85.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_85.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_85.dqdimacs,35,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_86.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_86.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_86.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_86.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_87.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_87.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_87.dqdimacs,37,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_87.dqdimacs,38,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_87.dqdimacs,39,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_88.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_88.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_88.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_88.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_88.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_89.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_89.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_89.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_89.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_8.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_8.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_8.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_8.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_90.dqdimacs,0,26
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_90.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_90.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_90.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_90.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_91.dqdimacs,0,26
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_91.dqdimacs,15,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_91.dqdimacs,16,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_91.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_91.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_92.dqdimacs,0,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_92.dqdimacs,15,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_92.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_92.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_92.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_93.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_93.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_93.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_93.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_93.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_94.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_94.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_94.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_94.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_94.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_96.dqdimacs,0,34
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_96.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_96.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_96.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_98.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_98.dqdimacs,20,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_98.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_98.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_99.dqdimacs,0,26
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_99.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_99.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_99.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_99.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_9.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_9.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_9.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_9.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_9.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,0,37
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,21,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,35,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_0.dqdimacs,36,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,18,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_10.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_11.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_11.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_11.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_11.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_11.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_11.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_12.dqdimacs,0,39
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_12.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_12.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_12.dqdimacs,39,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_12.dqdimacs,40,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_12.dqdimacs,41,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_13.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_13.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_13.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_13.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_13.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_13.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_14.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_14.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_14.dqdimacs,18,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_14.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_14.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_14.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_15.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_15.dqdimacs,15,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_15.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_15.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_15.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_15.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_16.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_16.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_16.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_16.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_16.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_16.dqdimacs,35,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,16,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_17.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_18.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_18.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_18.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_18.dqdimacs,35,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_18.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_18.dqdimacs,37,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,0,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,20,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_19.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,0,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,15,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_1.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,20,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_20.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_21.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_21.dqdimacs,16,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_21.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_21.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_21.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_21.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_22.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_22.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_22.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_22.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_22.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_22.dqdimacs,35,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_23.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_23.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_23.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_23.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_23.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_23.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_24.dqdimacs,0,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_24.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_24.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_24.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_24.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_24.dqdimacs,37,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_25.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_25.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_25.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_25.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_25.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_25.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,0,36
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_26.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_27.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_27.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_27.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_27.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_27.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_27.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,38,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,39,7
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_6_28.dqdimacs,40,7
